is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,dataset
0,0,2017,8,31,3,0,2,2,0,0,0,95,2,1,0,0,0,0,3,0,0,250,179,0,2,1.71,0,0,Test
0,53,2017,8,31,4,0,1,2,0,0,0,24,5,2,0,0,0,0,2,0,0,241,179,0,2,1.424,1,1,Test
0,59,2017,8,31,1,0,4,3,0,0,2,40,5,2,0,0,0,4,4,1,0,242,179,0,2,2.648,0,2,Test
0,188,2017,8,31,1,0,4,2,0,0,2,44,5,2,0,0,0,4,4,1,0,240,179,0,2,1.988,0,2,Test
0,10,2017,8,31,1,0,4,2,0,1,0,32,5,2,0,0,0,0,0,1,0,240,179,0,2,1.678,0,3,Test
0,161,2017,8,31,1,0,4,2,1,0,1,95,4,2,0,0,0,3,3,0,0,134,179,0,2,1.91,0,0,Test
0,69,2017,8,31,1,0,4,3,1,0,2,40,5,2,0,0,0,6,6,1,0,240,179,0,2,3.024,0,2,Test
0,34,2017,8,31,4,0,1,3,1,0,0,113,5,2,0,0,0,7,7,0,0,240,179,0,2,2.52,1,1,Test
0,29,2017,8,31,3,0,2,3,0,0,0,118,5,2,0,0,0,0,2,1,0,241,179,0,2,1.4112,0,1,Test
0,62,2017,8,31,1,0,4,1,0,0,0,55,5,2,0,0,0,0,0,0,0,241,179,0,2,1.47192,0,1,Test
0,62,2017,8,31,1,0,4,2,0,0,0,55,5,2,0,0,0,0,0,0,0,241,179,0,2,1.48792,0,1,Test
0,14,2017,8,32,6,1,0,2,2,0,0,73,5,2,0,0,0,2,2,0,0,240,179,0,2,1.992,0,2,Test
0,1,2017,8,32,7,1,0,2,2,0,0,73,2,2,1,0,0,2,2,0,0,14,179,0,2,1.96,0,2,Test
0,4,2017,8,31,4,0,2,2,1,0,0,19,5,2,0,0,0,3,3,0,0,241,179,0,2,1.6392,0,1,Test
0,3,2017,8,31,4,0,2,2,0,0,0,91,5,2,0,0,0,0,0,0,0,241,179,0,2,1.312,0,1,Test
0,45,2017,8,31,3,0,3,3,0,0,0,95,5,2,0,0,0,0,0,1,0,242,179,0,2,2.10664,0,2,Test
0,5,2017,8,31,4,0,2,2,0,0,0,16,2,1,0,0,0,0,0,0,0,250,179,0,2,1.72,0,1,Test
0,231,2017,8,31,2,0,4,2,0,1,2,40,5,2,0,0,0,3,3,3,0,240,179,0,2,1.8,1,5,Test
0,10,2017,8,31,2,0,4,2,0,0,0,95,5,2,0,0,0,0,0,0,0,240,179,0,2,1.828,0,1,Test
0,174,2017,8,31,1,0,5,2,0,0,2,95,2,1,0,0,0,3,3,1,0,250,179,0,2,1.5448,0,1,Test
0,174,2017,8,31,1,0,5,2,0,0,2,95,2,1,0,0,0,3,3,1,0,250,179,0,2,1.6568,0,1,Test
0,174,2017,8,31,1,0,5,2,0,0,2,95,2,1,0,0,0,3,3,1,0,250,179,0,2,1.5448,0,1,Test
0,174,2017,8,31,1,0,5,2,2,0,2,95,2,1,0,0,0,2,2,1,0,250,179,0,2,1.9288,0,1,Test
0,0,2017,8,31,5,0,1,2,0,0,0,44,2,1,0,0,0,3,3,0,0,14,179,0,2,1.96,0,0,Test
0,0,2017,8,31,5,0,1,2,0,0,0,44,2,1,0,0,0,3,3,0,0,14,179,0,2,2.072,1,0,Test
0,129,2017,8,31,2,0,4,2,1,0,2,40,5,2,0,0,0,0,0,0,0,242,179,0,2,2.096,0,2,Test
0,40,2017,8,31,4,0,2,2,0,0,2,45,5,2,0,0,0,3,3,0,0,240,179,0,2,2.268,0,2,Test
0,122,2017,8,31,4,0,2,2,0,0,0,95,5,2,0,0,0,3,3,0,0,240,179,0,3,2.024,1,4,Test
0,26,2017,8,31,1,0,5,2,1,1,0,95,5,2,0,0,0,6,6,1,0,240,179,0,2,2.48,0,3,Test
0,41,2017,8,31,2,0,4,2,0,0,0,45,4,2,0,0,0,0,0,0,0,40,179,0,0,0.948,0,0,Test
0,173,2017,8,31,1,0,5,2,2,0,0,45,5,2,0,0,0,2,2,3,0,314,179,0,2,1.3056,0,2,Test
0,1,2017,8,31,4,0,2,2,0,0,0,91,5,2,0,0,0,3,3,0,0,241,179,0,2,1.368,0,1,Test
0,3,2017,8,31,4,0,2,3,0,0,0,91,5,2,0,0,0,0,0,0,0,241,179,0,2,1.568,0,1,Test
0,3,2017,8,31,4,0,2,2,0,0,0,118,5,2,0,0,0,0,0,0,0,241,179,0,2,1.312,0,1,Test
0,3,2017,8,31,4,0,2,2,0,0,0,91,5,2,0,0,0,0,0,0,0,241,179,0,2,1.312,0,1,Test
0,3,2017,8,31,4,0,2,3,0,0,0,91,5,2,0,0,0,0,1,0,0,241,179,0,2,1.568,0,1,Test
0,3,2017,8,31,4,0,2,2,0,0,0,91,5,2,0,0,0,0,0,0,0,241,179,0,2,1.312,0,1,Test
0,0,2017,8,31,4,0,2,1,0,0,0,95,2,1,0,0,0,0,0,1,0,14,179,0,2,1.8,0,0,Test
0,0,2017,8,31,5,0,1,3,0,0,0,45,5,2,0,0,0,2,2,1,0,240,179,0,2,2,0,0,Test
0,0,2017,8,32,6,1,0,2,0,0,0,45,2,2,1,0,0,0,0,0,0,14,179,0,2,1.48,0,0,Test
0,0,2017,8,31,5,1,1,2,0,0,0,44,5,2,0,0,0,3,3,1,0,240,179,0,2,1.952,1,2,Test
0,24,2017,8,31,4,1,2,2,0,0,0,45,4,2,0,0,0,3,3,0,0,40,179,0,0,1.08,0,0,Test
0,211,2017,8,31,5,1,1,2,1,0,0,24,5,2,0,0,0,4,4,0,0,241,179,0,2,1.46816,1,2,Test
0,153,2017,8,31,3,1,3,2,0,0,0,55,5,2,0,0,0,4,4,0,0,242,179,0,2,1.84,0,2,Test
0,211,2017,8,31,5,1,1,1,2,0,0,24,5,2,0,0,0,4,4,0,0,241,179,0,2,1.51536,0,1,Test
0,211,2017,8,31,5,1,1,1,2,0,0,24,5,2,0,0,0,4,4,0,0,241,179,0,2,1.44336,0,2,Test
0,100,2017,8,31,2,1,4,2,0,0,1,40,5,2,0,0,0,0,0,0,0,175,179,0,2,1.856,0,0,Test
0,2,2017,8,31,5,1,1,1,0,0,2,45,2,1,0,0,0,0,0,1,0,250,179,0,2,1.728,0,1,Test
0,91,2017,8,31,4,1,2,2,0,0,0,95,2,1,0,0,0,0,0,2,0,250,179,0,2,1.84536,0,1,Test
0,0,2017,8,32,6,1,0,1,0,0,0,45,2,1,0,0,0,3,3,0,0,250,179,0,2,1.64,0,0,Test
0,24,2017,8,31,2,1,4,3,0,0,0,95,2,1,0,0,0,3,3,0,0,250,179,0,2,2.2,0,2,Test
0,12,2017,8,31,2,1,4,1,1,0,2,40,5,2,0,0,0,3,3,0,0,314,179,0,2,1.90608,0,0,Test
0,26,2017,8,31,4,1,2,3,0,0,0,95,5,2,0,0,0,3,3,0,0,242,179,0,2,2.02792,0,2,Test
0,351,2017,8,31,4,1,2,2,0,0,0,44,5,2,0,0,0,0,0,0,0,240,179,0,2,1.23504,1,2,Test
0,16,2017,8,31,4,1,2,2,0,0,0,40,5,2,0,0,0,0,0,0,0,240,179,0,2,1.78936,0,3,Test
0,11,2017,8,31,2,1,4,2,0,0,0,40,2,1,0,0,0,3,3,0,0,250,179,0,2,2.0128,1,2,Test
0,3,2017,8,32,6,1,0,2,0,0,0,55,5,2,0,0,0,3,3,0,0,241,179,0,2,1.21592,0,1,Test
0,25,2017,8,32,6,1,0,2,1,0,0,45,5,2,0,0,0,3,3,0,0,241,179,0,2,1.7992,1,1,Test
0,0,2017,8,31,5,1,1,2,1,0,0,55,4,2,0,0,0,6,6,1,0,171,179,0,1,2,0,0,Test
0,19,2017,8,31,5,1,1,2,0,0,2,40,5,2,0,0,0,0,4,0,0,240,179,0,2,2.08,0,4,Test
0,12,2017,8,31,1,1,5,2,0,0,0,57,5,2,0,0,0,0,0,0,0,240,179,0,2,1.68536,0,2,Test
0,15,2017,8,31,4,1,2,2,0,0,0,6,2,1,0,0,0,0,0,0,0,250,179,0,2,1.65864,0,1,Test
0,4,2017,8,32,7,1,0,2,0,0,0,6,2,1,0,0,0,3,3,0,0,250,179,0,1,1.8,0,1,Test
0,1,2017,8,31,5,1,1,2,2,0,0,95,5,2,0,0,0,6,6,0,0,240,179,0,2,2.392,0,0,Test
0,4,2017,8,31,4,1,2,3,0,0,2,95,2,1,0,0,0,4,4,1,0,250,179,0,2,2.79736,1,2,Test
0,87,2017,8,31,3,1,3,2,0,0,0,40,5,2,0,0,0,0,0,0,0,240,179,0,2,1.952,0,2,Test
0,17,2017,8,32,6,1,0,2,0,0,0,95,5,2,0,0,0,0,0,2,0,240,179,0,3,1.592,0,1,Test
0,17,2017,8,32,6,1,0,2,0,0,0,95,5,2,0,0,0,0,0,2,0,240,179,0,3,1.592,0,0,Test
0,17,2017,8,32,6,1,0,2,0,0,0,95,5,2,0,0,0,2,2,2,0,240,179,0,2,1.992,1,1,Test
0,1,2017,8,32,6,1,0,2,0,0,0,95,5,2,0,0,0,0,0,0,0,241,179,0,2,1.1552,0,1,Test
0,5,2017,8,32,6,1,0,2,2,0,2,95,5,2,0,0,0,6,6,0,0,240,179,0,2,2.976,1,1,Test
0,1,2017,8,32,6,1,0,2,0,0,0,95,5,2,0,0,0,0,3,0,0,241,179,0,2,1.1552,0,1,Test
0,2,2017,8,32,6,1,0,2,0,0,0,95,5,2,0,0,0,0,0,0,0,240,179,0,2,1.84,0,3,Test
0,43,2017,8,31,3,2,3,2,1,0,0,45,5,2,0,0,0,3,3,0,0,241,179,0,2,1.63328,0,1,Test
0,138,2017,8,31,2,2,4,3,0,0,0,16,5,2,0,0,0,2,2,1,0,242,179,0,2,2.07464,0,2,Test
0,150,2017,8,31,2,2,4,2,0,0,0,59,5,2,0,0,0,5,5,1,0,242,179,0,2,2.336,0,2,Test
0,27,2017,8,32,6,2,0,2,0,0,0,44,2,1,0,0,0,0,0,0,0,250,179,0,2,1.816,0,2,Test
0,3,2017,8,31,5,2,1,2,0,0,0,45,5,2,0,0,0,4,4,0,0,241,179,0,2,1.444,0,1,Test
0,171,2017,8,31,1,2,5,2,0,0,2,45,4,2,0,0,0,0,0,1,0,40,179,0,0,1.0628,0,0,Test
0,22,2017,8,31,5,2,1,2,0,0,0,24,5,2,0,0,0,0,0,1,0,508,179,0,3,1.5088,0,1,Test
0,22,2017,8,31,5,2,1,3,0,0,0,24,5,2,0,0,0,0,0,0,0,508,179,0,3,1.93128,1,1,Test
0,19,2017,8,31,4,2,2,2,0,0,0,16,5,2,0,0,0,0,0,0,0,241,179,0,2,1.40112,1,1,Test
0,202,2017,8,31,4,2,2,2,0,0,0,97,5,2,0,0,0,0,0,0,0,240,179,0,2,1.344,0,1,Test
0,11,2017,8,31,5,2,1,3,1,0,0,44,5,2,0,0,0,7,7,0,0,240,179,0,2,2.744,1,1,Test
0,187,2017,8,31,1,2,5,2,0,0,2,97,5,2,0,0,0,4,4,1,0,5,179,0,2,1.52776,0,1,Test
0,280,2017,8,32,6,2,0,2,0,0,0,44,5,2,0,0,0,0,0,0,0,240,179,0,2,1.10704,0,1,Test
0,280,2017,8,32,6,2,0,2,0,0,0,44,5,2,0,0,0,0,0,0,0,240,179,0,2,1.21904,0,1,Test
0,23,2017,8,31,5,2,1,2,0,0,2,40,5,2,0,0,0,0,0,0,0,314,179,0,2,1.94272,0,0,Test
0,27,2017,8,31,1,2,5,3,0,0,2,95,5,2,0,0,0,4,4,0,0,241,179,0,2,1.8876,0,1,Test
0,36,2017,8,31,4,2,2,2,0,0,0,6,5,2,0,0,0,0,0,0,0,240,179,0,2,1.918,0,2,Test
0,11,2017,8,31,4,2,2,2,0,0,0,40,5,2,0,0,0,6,6,0,0,242,179,0,2,2.532,0,4,Test
0,38,2017,8,31,5,2,1,2,2,0,0,95,5,2,0,0,0,2,2,0,0,196,179,0,2,2.352,0,0,Test
0,106,2017,8,31,1,2,5,2,0,0,0,45,4,2,0,0,0,0,0,0,0,40,179,0,0,0.948,0,0,Test
0,109,2017,8,31,4,2,2,2,0,0,0,45,5,2,0,0,0,3,3,0,0,240,179,0,2,2.128,0,2,Test
0,1,2017,8,32,7,1,0,2,0,0,0,33,5,2,0,0,0,3,3,0,0,306,179,0,2,1.23984,0,0,Test
0,162,2017,8,31,1,2,5,2,0,0,0,45,4,2,0,0,0,0,0,0,0,26,179,0,2,1.07888,0,0,Test
0,9,2017,8,32,6,2,0,2,0,0,0,95,2,1,0,0,0,0,0,0,0,250,179,0,2,1.752,1,1,Test
0,173,2017,8,31,1,2,5,2,2,0,0,45,4,2,0,0,0,2,2,0,0,196,179,0,2,1.25984,0,0,Test
0,231,2017,8,31,2,2,4,2,2,0,2,40,5,2,0,0,0,6,6,4,0,240,179,0,2,2.52264,1,5,Test
0,336,2017,8,31,1,2,5,2,0,0,2,45,4,2,0,0,0,4,5,1,0,177,179,0,2,1.4464,0,0,Test
0,231,2017,8,31,2,2,4,2,0,0,2,40,5,2,0,0,0,3,3,3,0,240,179,0,2,1.83464,1,4,Test
0,6,2017,8,32,6,2,0,2,0,0,2,95,2,1,0,0,0,4,4,1,0,250,179,0,2,2.328,0,1,Test
0,204,2017,8,31,3,2,4,2,0,0,0,95,5,2,0,0,0,0,0,0,0,240,179,0,2,1.32504,0,1,Test
0,102,2017,8,31,2,2,5,2,0,0,2,45,4,2,0,0,0,0,0,0,0,40,179,0,0,1.188,0,0,Test
0,263,2017,8,31,1,2,6,2,1,0,2,40,2,1,0,0,0,0,0,0,0,250,179,0,2,1.48816,0,1,Test
0,51,2017,8,31,2,2,5,2,0,0,2,40,2,1,0,0,0,0,0,1,0,14,179,0,2,1.88,0,2,Test
0,21,2017,8,31,2,2,5,2,0,0,0,45,4,2,0,0,0,3,3,0,0,40,179,0,0,0.972,0,2,Test
0,85,2017,8,31,4,2,3,2,0,0,0,4,4,2,0,0,0,0,0,0,0,196,179,0,2,1.58344,0,0,Test
0,91,2017,8,31,2,2,5,3,0,0,0,45,4,2,0,0,0,0,0,0,0,40,179,0,0,1.27424,0,0,Test
0,102,2017,8,32,7,1,1,2,0,0,0,19,5,2,0,0,0,0,4,0,0,241,179,0,2,1.472,0,1,Test
0,14,2017,8,31,5,2,2,2,0,0,0,6,5,2,0,0,0,0,0,0,0,240,179,0,2,1.828,0,2,Test
0,1,2017,8,32,8,0,1,2,0,0,0,70,2,1,0,0,0,7,7,0,0,250,179,0,2,2.152,0,1,Test
0,97,2017,8,32,7,1,1,2,2,0,0,95,5,2,0,0,0,2,2,0,0,240,179,0,2,2.352,0,3,Test
0,217,2017,8,31,5,2,2,2,1,0,0,44,5,2,0,0,0,4,4,1,0,240,179,0,2,2.04,1,3,Test
0,177,2017,8,31,5,2,2,2,0,0,0,44,5,2,0,0,0,4,4,0,0,240,179,0,2,1.744,0,3,Test
0,8,2017,8,32,6,2,1,2,2,0,0,40,5,2,0,0,0,6,6,0,0,240,179,0,2,2.592,0,1,Test
0,1,2017,8,32,8,0,1,2,2,0,0,44,5,2,0,0,0,6,6,0,0,240,179,0,2,2,0,1,Test
0,2,2017,8,32,8,0,1,3,1,0,0,44,5,2,0,0,0,7,7,0,0,240,179,0,2,2.4,0,1,Test
0,23,2017,8,31,3,2,4,2,0,0,2,40,5,2,0,0,0,4,4,1,0,240,179,0,2,2.46136,1,3,Test
0,43,2017,8,31,4,2,3,2,0,0,2,40,5,2,0,0,0,0,0,0,0,240,179,0,2,2.056,0,3,Test
0,24,2017,8,31,5,2,2,2,0,0,0,95,5,2,0,0,0,3,3,0,0,240,179,0,2,2.112,1,4,Test
0,31,2017,8,31,1,2,6,2,2,0,4,95,2,1,0,0,0,6,6,0,0,250,179,0,2,3.41,0,2,Test
0,143,2017,8,31,3,2,5,2,0,0,4,45,4,2,0,0,0,3,3,0,0,40,179,0,0,1.404,0,1,Test
0,121,2017,8,31,3,2,5,2,0,0,0,45,4,2,0,0,0,3,3,0,0,40,179,0,0,1.08,0,0,Test
0,38,2017,8,32,6,2,2,2,2,0,0,45,5,2,0,0,0,6,6,0,0,241,179,0,2,2.112,0,2,Test
0,326,2017,8,32,7,1,2,2,0,0,0,44,5,2,0,0,0,5,5,1,0,242,179,0,2,1.5808,0,2,Test
0,326,2017,8,32,7,1,2,1,0,0,0,44,5,2,0,0,0,5,5,0,0,242,179,0,2,1.4688,0,3,Test
0,3,2017,8,32,7,1,2,2,0,0,0,40,5,2,0,0,0,0,0,0,0,240,179,0,2,1.84,0,2,Test
0,212,2017,8,31,3,2,5,3,0,0,2,45,4,2,0,0,0,3,3,0,0,40,179,0,0,1.64824,0,1,Test
0,122,2017,8,31,3,2,5,2,0,0,2,97,4,2,0,0,0,3,3,0,0,40,179,0,0,1.32,0,0,Test
0,134,2017,8,31,2,2,6,3,0,0,0,45,4,2,0,0,0,0,0,3,0,40,179,0,0,1.1324,0,0,Test
0,179,2017,8,31,3,2,5,2,0,0,0,95,5,2,0,0,0,4,4,1,0,240,179,0,2,1.69832,0,2,Test
0,183,2017,8,32,9,0,1,2,0,0,0,95,4,2,0,0,0,3,4,0,0,14,251,0,3,1.128,0,1,Test
0,183,2017,8,32,9,0,1,2,0,0,0,95,4,2,0,0,0,3,4,0,0,14,251,0,3,1.128,0,1,Test
0,32,2017,8,31,5,2,3,2,0,0,2,40,5,2,0,0,0,0,0,0,0,240,179,0,2,2.208,0,2,Test
0,15,2017,8,32,7,1,2,2,0,0,0,95,5,2,0,0,0,0,8,0,0,240,179,0,2,1.85336,0,2,Test
0,5,2017,8,32,10,0,1,2,0,0,0,95,5,2,0,0,0,0,0,0,0,240,179,0,2,1.952,0,2,Test
0,95,2017,8,31,4,2,4,2,2,0,2,40,5,2,0,0,0,2,2,0,0,240,179,0,2,2.624,0,2,Test
0,240,2017,8,32,6,2,2,2,0,0,0,24,4,2,0,0,0,0,0,0,0,410,179,0,3,0.944,0,1,Test
0,199,2017,8,31,3,2,5,3,0,0,0,45,2,1,0,0,0,0,0,0,0,250,179,0,2,1.49896,0,2,Test
0,0,2017,8,32,9,0,1,2,0,0,0,95,2,1,0,0,0,0,0,0,0,14,179,0,2,1.952,1,0,Test
0,40,2017,8,32,7,1,2,2,2,0,2,40,2,1,0,0,0,6,6,1,0,250,179,0,2,3.096,0,3,Test
0,2,2017,8,32,9,0,1,2,2,0,0,118,5,2,0,0,0,6,6,0,0,240,179,0,2,1.84,1,1,Test
0,195,2017,8,31,3,2,5,2,1,1,0,95,2,1,0,0,0,3,3,1,0,250,179,0,2,1.45728,0,2,Test
0,180,2017,8,32,7,1,2,2,0,0,0,24,5,2,0,0,0,0,1,0,0,241,179,0,2,1.1248,0,1,Test
0,240,2017,8,32,6,2,2,2,0,1,0,24,4,2,0,0,0,0,0,0,0,410,179,0,3,0.932,0,2,Test
0,240,2017,8,32,6,2,2,2,1,0,0,24,4,2,0,0,0,0,0,0,0,410,179,0,3,1.17704,0,1,Test
0,171,2017,8,31,1,2,7,2,0,0,0,95,5,2,0,0,0,3,3,0,0,240,179,0,2,1.52888,0,2,Test
0,174,2017,8,31,3,2,5,2,0,1,4,95,2,1,0,0,0,3,3,0,0,250,179,0,2,1.98688,1,2,Test
0,121,2017,8,31,5,2,3,2,0,0,0,46,5,2,0,0,0,3,3,0,0,240,179,0,3,1.912,0,1,Test
0,121,2017,8,31,5,2,3,2,0,0,0,46,5,2,0,0,0,3,3,0,0,240,179,0,3,1.912,0,1,Test
0,121,2017,8,31,5,2,3,2,0,0,0,46,5,2,0,0,0,3,3,0,0,240,179,0,3,1.912,0,1,Test
0,3,2017,8,32,9,0,1,2,0,0,2,40,5,2,0,0,0,3,3,0,0,240,179,0,2,2.256,0,2,Test
0,1,2017,8,32,10,0,1,2,0,0,0,40,2,2,0,0,0,3,3,0,0,14,179,0,2,1.64,0,2,Test
0,27,2017,8,32,8,0,2,1,0,0,0,118,5,2,0,0,0,4,4,2,0,241,179,0,2,1.856,0,1,Test
0,27,2017,8,32,8,0,2,2,0,0,0,118,5,2,0,0,0,3,3,0,0,241,179,0,2,1.616,0,1,Test
0,17,2017,8,32,8,0,3,2,0,0,0,45,4,2,0,0,0,0,0,0,0,40,179,0,1,0.932,0,0,Test
0,119,2017,8,31,1,2,8,2,0,0,0,45,4,2,0,0,0,3,3,0,0,40,179,0,0,1.096,0,0,Test
0,307,2017,8,31,5,2,4,2,0,0,0,95,5,2,0,0,0,3,3,0,0,240,179,0,2,1.3488,1,2,Test
0,48,2017,8,32,7,1,3,2,0,0,2,88,4,2,0,0,0,0,0,0,0,26,179,0,3,1.73472,0,0,Test
0,48,2017,8,32,7,1,3,2,0,0,2,45,4,2,0,0,0,0,0,0,0,26,179,0,3,1.71872,0,0,Test
0,229,2017,8,31,4,2,5,2,1,0,0,45,2,1,0,0,0,3,3,0,0,250,179,0,2,1.35424,0,0,Test
0,322,2017,8,32,7,1,3,3,0,0,0,95,2,1,0,0,0,0,0,0,0,14,179,0,2,1.446,0,1,Test
0,0,2017,8,32,10,0,1,2,0,0,0,95,2,1,0,0,0,3,3,0,0,14,179,0,2,1.44,0,1,Test
0,131,2017,8,32,7,1,3,2,0,0,0,44,5,2,0,0,0,4,4,0,0,240,179,0,2,2.128,0,2,Test
0,42,2017,8,31,4,2,5,2,0,0,0,16,5,2,0,0,0,3,3,0,0,5,179,0,3,1.57712,0,0,Test
0,42,2017,8,31,4,2,5,1,0,0,0,16,5,2,0,0,0,0,0,0,0,5,179,0,3,1.44912,0,0,Test
0,0,2017,8,32,10,0,1,2,0,0,0,98,2,1,0,0,0,3,3,0,0,14,179,0,2,1.552,1,0,Test
0,208,2017,8,32,8,0,3,2,0,0,0,44,5,2,0,0,0,4,6,3,0,240,179,0,2,1.648,0,2,Test
0,2,2017,8,32,10,0,1,2,0,0,0,95,2,1,0,0,0,3,3,0,0,14,179,0,2,1.64,0,1,Test
0,2,2017,8,32,10,0,1,2,0,0,0,95,2,1,0,0,0,4,4,0,0,14,179,0,2,1.928,0,1,Test
0,25,2017,8,32,6,2,3,2,0,0,2,95,4,2,0,0,0,3,3,0,0,196,179,0,2,2.03448,0,0,Test
0,43,2017,8,32,7,1,3,2,0,0,2,95,5,2,0,0,0,3,3,0,0,240,179,0,2,2.368,0,2,Test
0,49,2017,8,32,8,0,3,1,0,0,0,95,1,0,0,0,0,0,0,0,0,14,130,0,1,1.08,0,1,Test
0,3,2017,8,32,6,2,3,2,0,0,0,95,5,2,0,0,0,3,3,0,0,240,179,0,2,1.792,0,2,Test
0,305,2017,8,31,5,2,5,2,0,0,2,45,4,2,0,0,0,0,0,0,0,143,179,0,2,1.0628,0,0,Test
0,183,2017,8,32,6,2,4,1,2,0,2,45,5,2,0,0,0,2,2,0,0,241,179,0,2,1.78456,0,1,Test
0,183,2017,8,32,6,2,4,2,2,0,2,24,5,2,0,0,0,2,2,0,0,241,179,0,2,1.91824,0,1,Test
0,264,2017,8,32,7,1,4,2,1,0,0,19,2,1,0,0,0,6,6,0,0,250,179,0,2,1.8528,1,1,Test
0,207,2017,8,32,8,0,4,2,0,0,2,40,5,2,0,0,0,4,4,0,0,240,179,0,2,2,0,2,Test
0,218,2017,8,31,5,2,5,1,1,0,2,40,4,2,0,0,0,0,0,0,0,171,179,0,2,1.0872,0,1,Test
0,218,2017,8,31,5,2,5,2,0,0,2,40,4,2,0,0,0,0,0,1,0,171,179,0,2,1.0872,0,1,Test
0,204,2017,8,32,10,0,2,2,0,0,0,33,5,2,0,0,0,3,5,0,0,240,179,0,2,1.616,1,3,Test
0,152,2017,8,32,7,1,4,2,0,0,0,19,5,2,0,0,0,3,3,0,0,240,179,0,2,1.76,0,2,Test
0,163,2017,8,32,8,0,4,2,2,0,0,35,2,1,0,0,0,2,2,0,0,250,179,0,2,1.72,0,4,Test
0,157,2017,8,32,10,0,2,2,2,0,0,95,5,2,0,0,0,6,6,0,0,240,179,0,2,2.512,1,3,Test
0,14,2017,8,32,9,0,3,2,0,0,2,40,5,2,0,0,0,0,0,0,0,240,179,0,2,1.928,0,2,Test
0,166,2017,8,32,8,0,4,2,0,0,0,95,2,1,0,0,0,4,4,0,0,250,179,0,2,1.704,0,1,Test
0,31,2017,8,32,7,1,4,2,1,0,2,40,2,1,0,0,0,0,0,1,0,250,179,0,2,2.264,0,2,Test
0,167,2017,8,32,8,0,4,2,0,0,0,95,2,1,0,0,0,3,3,0,0,250,179,0,2,1.672,1,3,Test
0,104,2017,8,31,3,2,7,2,1,0,0,84,5,2,0,0,0,0,0,2,0,240,179,0,2,2.04,0,2,Test
0,33,2017,8,32,10,0,2,2,0,0,0,40,5,2,0,0,0,0,6,0,0,241,179,0,2,1.43672,1,1,Test
0,174,2017,8,32,9,0,3,3,0,0,0,40,2,1,0,0,0,3,3,0,0,250,179,0,3,1.952,1,1,Test
0,253,2017,8,32,9,0,3,3,1,0,0,45,2,1,0,0,0,7,7,2,0,250,179,0,2,1.8888,1,1,Test
0,190,2017,8,31,2,2,8,2,0,0,2,45,4,2,0,0,0,4,4,0,0,40,179,0,2,1.2912,0,0,Test
0,190,2017,8,31,2,2,8,2,0,0,2,45,4,2,0,0,0,4,4,0,0,40,179,0,0,1.2912,0,0,Test
0,93,2017,8,32,8,0,4,2,0,0,0,24,5,2,0,0,0,0,0,0,0,241,179,0,2,1.472,0,1,Test
0,174,2017,8,32,9,0,3,3,0,0,0,40,2,1,0,0,0,3,3,0,0,250,179,0,3,1.952,1,1,Test
0,24,2017,8,31,5,2,5,2,0,0,0,45,4,2,0,0,0,3,3,0,0,40,179,0,0,0.972,0,2,Test
0,36,2017,8,32,9,0,3,2,0,0,0,95,5,2,0,0,0,0,0,0,0,240,179,0,2,1.952,0,2,Test
0,3,2017,8,32,10,0,2,2,0,0,0,95,5,2,0,0,0,3,3,0,0,240,179,0,2,1.92,0,3,Test
0,15,2017,8,32,6,2,4,2,0,0,0,40,5,2,0,0,0,0,0,0,0,240,179,0,2,1.712,0,3,Test
0,214,2017,8,31,5,2,5,2,2,0,0,55,5,2,0,0,0,2,2,0,0,175,179,0,2,1.21408,0,0,Test
0,33,2017,8,32,7,1,4,2,0,0,0,40,5,2,0,0,0,0,0,0,0,240,179,0,2,1.952,0,2,Test
0,164,2017,8,32,8,0,4,2,2,0,0,7,5,2,0,0,0,2,2,0,0,240,179,0,2,1.816,1,2,Test
0,32,2017,8,32,8,0,4,2,1,0,0,24,5,2,0,0,0,5,5,0,0,241,179,0,2,1.9008,0,1,Test
0,0,2017,8,32,11,0,1,2,0,0,0,95,5,2,1,0,0,0,0,0,0,240,179,0,2,1.52,0,1,Test
0,23,2017,8,32,11,0,1,2,0,0,2,45,5,2,0,0,0,0,0,0,0,240,179,0,2,1.928,0,2,Test
0,12,2017,8,32,11,0,2,2,0,0,0,45,5,2,0,0,0,0,0,0,0,241,179,0,2,1.344,0,1,Test
0,46,2017,8,32,8,0,5,3,0,0,0,45,5,2,0,0,0,3,3,1,0,508,179,0,3,1.95048,0,4,Test
0,46,2017,8,32,8,0,5,2,0,0,0,45,5,2,0,0,0,0,0,1,0,508,179,0,3,1.504,0,3,Test
0,128,2017,8,31,3,2,8,3,0,0,2,95,2,1,0,0,0,5,5,1,0,250,179,0,2,2.9448,1,1,Test
0,331,2017,8,32,12,2,5,2,0,0,2,45,4,2,0,0,0,4,4,2,0,143,179,0,2,1.3952,0,2,Test
0,51,2017,8,32,12,0,1,2,0,0,0,20,5,2,0,0,0,4,6,0,0,240,179,0,2,2.272,1,2,Test
